GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P003001,P003001.2000,P003002,P003002.2000,P003003,P003003.2000,P003004,P003004.2000,P003005,P003005.2000,P003006,P003006.2000,P003007,P003007.2000,P003008,P003008.2000
11001001804,140,11,001,47900,548,,,Census Tract 18.04,4480,1924,4156,1923,4480,4156,549,322,2983,2995,20,4,51,35,0,4,707,630,170,166
11001001901,140,11,001,47900,548,,,Census Tract 19.01,4016,1603,3949,1601,4016,3949,424,150,3023,3586,31,10,36,10,3,1,370,107,129,85
11001002502,140,11,001,47900,548,,,Census Tract 25.02,5973,2415,5486,2061,5973,5486,1493,630,2496,3087,39,25,91,39,5,3,1390,1422,459,280
11001004701,140,11,001,47900,548,,,Census Tract 47.01,3986,2138,3017,1265,3986,3017,595,86,2754,2778,19,10,530,79,1,0,20,19,67,43
11001006804,140,11,001,47900,548,,,Census Tract 68.04,3670,13,2628,186,3670,2628,187,221,3225,2280,29,2,21,20,1,0,104,64,103,41
11001007409,140,11,001,47900,548,,,Census Tract 74.09,3499,1507,3444,1458,3499,3444,20,9,3417,3390,3,0,6,1,0,0,9,16,44,28
11001009507,140,11,001,47900,548,,,Census Tract 95.07,1489,607,1533,663,1489,1533,53,9,1304,1484,11,1,1,11,0,0,91,15,29,13
11001009508,140,11,001,47900,548,,,Census Tract 95.08,3290,1742,2860,1353,3290,2860,257,42,2821,2732,11,4,30,13,0,0,121,25,50,44
11001009810,140,11,001,47900,548,,,Census Tract 98.10,2507,1171,2169,1121,2507,2169,15,16,2456,2121,3,5,1,4,0,0,8,4,24,17
11001006202,140,11,001,47900,548,,,Census Tract 62.02,33,8,12,6,33,12,7,7,25,5,0,0,1,0,0,0,0,0,0,0
11001006400,140,11,001,47900,548,,,Census Tract 64,2139,1055,2240,1058,2139,2240,142,79,1860,2034,24,11,38,45,0,0,31,30,44,41
11001009302,140,11,001,47900,548,,,Census Tract 93.02,1189,545,1201,544,1189,1201,221,25,835,1128,11,2,20,1,0,0,55,20,47,25
11001001002,140,11,001,47900,548,,,Census Tract 10.02,3442,2342,3465,2361,3442,3465,2788,2672,185,219,7,13,311,354,0,2,38,71,113,134
11001005500,140,11,001,47900,548,,,Census Tract 55,6671,4983,4696,3549,6671,4696,5135,3726,628,384,18,16,590,386,1,1,82,53,217,130
11001008301,140,11,001,47900,548,,,Census Tract 83.01,2279,1154,2243,1254,2279,2243,1743,1338,383,763,5,6,67,62,1,4,26,27,54,43
11001009102,140,11,001,47900,548,,,Census Tract 91.02,4127,1854,4400,1803,4127,4400,117,34,3820,4257,11,12,13,10,0,8,95,24,71,55
11001000100,140,11,001,47900,548,,,Census Tract 1,4890,2999,4674,2933,4890,4674,4444,4220,105,188,9,9,201,167,2,3,47,25,82,62
11001000201,140,11,001,47900,548,,,Census Tract 2.01,3916,2,4467,31,3916,4467,2940,3925,259,240,7,0,482,242,5,56,43,2,180,2
11001000202,140,11,001,47900,548,,,Census Tract 2.02,5425,2143,3850,2043,5425,3850,4705,3472,159,61,5,3,375,204,3,2,47,34,131,74
11001000702,140,11,001,47900,548,,,Census Tract 7.02,3364,2471,3326,2363,3364,3326,2751,2544,192,221,7,16,224,275,1,2,84,112,105,156
11001000801,140,11,001,47900,548,,,Census Tract 8.01,6709,3528,6721,3467,6709,6721,5719,5755,316,292,5,6,374,390,1,4,111,95,183,179
11001000802,140,11,001,47900,548,,,Census Tract 8.02,2869,1423,2806,1398,2869,2806,2390,2431,107,93,4,5,232,197,2,0,40,32,94,48
11001001301,140,11,001,47900,548,,,Census Tract 13.01,3955,2156,3747,2147,3955,3747,3047,3043,374,270,7,2,357,289,0,3,58,39,112,101
11001001302,140,11,001,47900,548,,,Census Tract 13.02,6857,5375,6294,4915,6857,6294,5596,5310,379,374,13,8,595,362,2,1,87,80,185,159
11001003400,140,11,001,47900,548,,,Census Tract 34,4347,1347,4249,1358,4347,4249,576,153,3392,3903,20,9,97,31,3,0,64,50,195,103
11001003500,140,11,001,47900,548,,,Census Tract 35,3740,1189,3498,970,3740,3498,626,156,2681,2936,14,9,106,34,0,1,167,212,146,150
11001003600,140,11,001,47900,548,,,Census Tract 36,4208,2308,3915,1970,4208,3915,1773,517,1645,2427,13,15,161,124,0,0,456,632,160,200
11001003700,140,11,001,47900,548,,,Census Tract 37,5763,2570,4990,2076,5763,4990,1915,979,2527,2839,22,26,212,101,10,4,821,862,256,179
11001003800,140,11,001,47900,548,,,Census Tract 38,4614,2861,4718,2554,4614,4718,2884,2125,825,1511,22,39,261,144,1,2,426,686,195,211
11001004201,140,11,001,47900,548,,,Census Tract 42.01,3342,2259,3392,2224,3342,3392,2721,2517,240,482,5,11,215,140,0,2,69,109,92,131
11001004300,140,11,001,47900,548,,,Census Tract 43,3255,2084,3290,1846,3255,3290,1849,1371,901,1283,18,14,157,67,2,7,237,398,91,150
11001004901,140,11,001,47900,548,,,Census Tract 49.01,2087,1094,2013,941,2087,2013,793,260,1075,1581,14,14,94,59,1,0,59,60,51,39
11001004902,140,11,001,47900,548,,,Census Tract 49.02,2690,1530,2286,1148,2690,2286,1330,610,812,1373,11,24,166,52,6,0,290,178,75,49
11001005001,140,11,001,47900,548,,,Census Tract 50.01,1955,1003,1783,825,1955,1783,1259,673,484,660,3,7,92,97,0,0,55,248,62,97
11001005900,140,11,001,47900,548,,,Census Tract 59,2998,1868,1856,711,2998,1856,1712,170,826,1522,9,5,280,59,1,1,94,31,76,68
11001007803,140,11,001,47900,548,,,Census Tract 78.03,3293,1652,3092,1617,3293,3092,36,33,3126,3014,15,3,8,5,0,0,59,10,49,27
11001007804,140,11,001,47900,548,,,Census Tract 78.04,3446,1378,3390,1355,3446,3390,24,21,3289,3326,4,5,4,5,0,0,45,4,80,29
11001007806,140,11,001,47900,548,,,Census Tract 78.06,2347,1102,2133,1048,2347,2133,35,9,2247,2093,13,9,3,4,1,0,20,2,28,16
11001007807,140,11,001,47900,548,,,Census Tract 78.07,2139,906,1911,880,2139,1911,18,8,2053,1863,2,4,5,5,0,0,30,9,31,22
11001007808,140,11,001,47900,548,,,Census Tract 78.08,3646,1598,4012,1671,3646,4012,34,22,3489,3941,10,7,9,4,0,0,50,10,54,28
11001008002,140,11,001,47900,548,,,Census Tract 80.02,3031,1644,3104,1639,3031,3104,1662,796,1158,2215,6,3,74,20,3,4,43,12,85,54
11001008200,140,11,001,47900,548,,,Census Tract 82,2918,1655,2505,1675,2918,2505,2515,2194,156,176,12,18,116,45,1,4,43,27,75,41
11001008702,140,11,001,47900,548,,,Census Tract 87.02,1599,902,1916,900,1599,1916,221,49,1280,1748,6,19,16,5,1,0,33,55,42,40
11001008802,140,11,001,47900,548,,,Census Tract 88.02,4119,1999,4160,1975,4119,4160,308,55,3607,4010,29,13,35,9,4,0,47,14,89,59
11001008803,140,11,001,47900,548,,,Census Tract 88.03,2037,612,1918,625,2037,1918,694,656,1143,1132,9,8,54,47,5,2,53,12,79,61
11001008804,140,11,001,47900,548,,,Census Tract 88.04,2412,1396,2277,1411,2412,2277,106,5,2183,2220,7,11,3,9,0,1,76,3,37,28
11001009204,140,11,001,47900,548,,,Census Tract 92.04,2557,1369,2322,1314,2557,2322,170,41,2062,2190,25,7,14,8,0,0,232,59,54,17
11001009301,140,11,001,47900,548,,,Census Tract 93.01,3143,1230,3305,1238,3143,3305,979,674,1915,2373,14,15,71,54,0,1,52,101,112,87
11001010400,140,11,001,47900,548,,,Census Tract 104,4365,1828,3984,1773,4365,3984,129,170,4115,3716,9,9,12,15,1,0,15,32,84,42
11001010500,140,11,001,47900,548,,,Census Tract 105,3410,2347,3288,1915,3410,3288,1101,703,1888,2144,15,18,231,131,2,0,59,93,114,199
11001010600,140,11,001,47900,548,,,Census Tract 106,3933,1927,3298,1416,3933,3298,1624,167,1992,3026,15,6,126,23,0,1,57,43,119,32
11001010700,140,11,001,47900,548,,,Census Tract 107,1838,1413,1638,1231,1838,1638,1442,1301,89,86,6,4,209,176,0,8,29,13,63,50
11001010800,140,11,001,47900,548,,,Census Tract 108.00,6408,1115,4361,1371,6408,4361,5146,3246,279,311,2,7,708,653,3,12,56,54,214,78
11001000600,140,11,001,47900,548,,,Census Tract 6,4539,2234,4919,2214,4539,4919,3878,3880,225,630,10,13,207,178,2,0,73,108,144,110
11001000701,140,11,001,47900,548,,,Census Tract 7.01,4620,3275,4395,3097,4620,4395,3848,3759,235,159,18,6,288,250,4,3,109,92,118,126
