GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P003001,P003001.2000,P003002,P003002.2000,P003003,P003003.2000,P003004,P003004.2000,P003005,P003005.2000,P003006,P003006.2000,P003007,P003007.2000,P003008,P003008.2000
04013114703,140,04,013,38060,999,,,Census Tract 1147.03,8071,388,6838,385,8071,6838,4367,3328,857,624,395,289,42,23,6,1,2187,2486,217,87
04013114800,140,04,013,38060,999,,,Census Tract 1148,3285,1016,3216,857,3285,3216,1155,1091,472,840,88,98,29,13,1,8,1421,1073,119,93
04013114900,140,04,013,38060,999,,,Census Tract 1149,2663,1019,2906,990,2663,2906,1028,1597,241,287,97,89,124,77,2,0,1027,748,144,108
04013115200,140,04,013,38060,999,,,Census Tract 1152,2623,950,3113,856,2623,3113,716,603,714,986,162,63,10,5,62,12,814,1282,145,162
04013115300,140,04,013,38060,999,,,Census Tract 1153,2323,944,2394,679,2323,2394,801,1011,482,503,61,40,21,17,11,0,867,740,80,83
04013115400,140,04,013,38060,999,,,Census Tract 1154,2232,690,2879,717,2232,2879,936,1541,49,28,49,45,10,4,0,0,1110,1072,78,189
04013115500,140,04,013,38060,999,,,Census Tract 1155,3699,1051,3979,987,3699,3979,1953,2420,114,195,114,79,15,25,4,3,1335,1114,164,143
04013115600,140,04,013,38060,999,,,Census Tract 1156,3864,1189,2672,646,3864,2672,1367,949,1017,1050,70,47,75,13,17,0,1109,543,209,70
04013115700,140,04,013,38060,999,,,Census Tract 1157,6427,1827,5194,1231,6427,5194,2950,3298,461,263,129,134,49,21,9,10,2592,1285,237,183
04013115801,140,04,013,38060,999,,,Census Tract 1158.01,3862,1472,4532,1272,3862,4532,1500,2925,429,458,87,90,7,9,2,7,1675,895,162,148
04013115802,140,04,013,38060,999,,,Census Tract 1158.02,3389,1112,2938,843,3389,2938,1656,1547,256,96,69,73,14,11,5,0,1297,1117,92,94
04013115900,140,04,013,38060,999,,,Census Tract 1159,5332,1727,4118,1041,5332,4118,1958,2102,972,822,104,53,89,3,16,4,1959,1025,234,109
04013116000,140,04,013,38060,999,,,Census Tract 1160,5558,2088,4711,1465,5558,4711,1708,749,1903,2651,61,55,187,4,11,1,1417,1042,271,209
04013116100,140,04,013,38060,999,,,Census Tract 1161,3963,1378,3987,999,3963,3987,1194,889,829,766,58,31,33,8,6,5,1692,2187,151,101
04013116202,140,04,013,38060,999,,,Census Tract 1162.02,5033,1412,5256,1428,5033,5256,2354,2211,596,859,133,152,114,115,18,17,1616,1695,202,207
04013116203,140,04,013,38060,999,,,Census Tract 1162.03,4760,2351,2120,1054,4760,2120,2532,1160,932,381,86,78,199,26,4,4,814,381,193,90
04013116204,140,04,013,38060,999,,,Census Tract 1162.04,3638,1167,3700,1079,3638,3700,1681,1489,419,505,163,103,76,90,44,36,1068,1244,187,233
04013116205,140,04,013,38060,999,,,Census Tract 1162.05,4256,1856,4270,1842,4256,4270,2020,2679,714,565,175,87,156,74,7,10,956,687,228,168
04013116300,140,04,013,38060,999,,,Census Tract 1163,6118,1936,6357,1806,6118,6357,2063,1620,1710,2441,160,95,64,52,11,8,1859,1965,251,176
04013116400,140,04,013,38060,999,,,Census Tract 1164,5604,1669,4711,1209,5604,4711,2425,1949,730,627,115,54,38,28,39,0,2062,1880,195,173
04013116500,140,04,013,38060,999,,,Census Tract 1165,4920,1419,4786,1241,4920,4786,2335,2541,433,517,165,86,45,20,10,7,1741,1395,191,220
04013116602,140,04,013,38060,999,,,Census Tract 1166.02,7325,2177,3369,816,7325,3369,3147,1460,1268,409,200,72,134,22,16,1,2233,1222,327,183
04013116603,140,04,013,38060,999,,,Census Tract 1166.03,5736,1776,687,207,5736,687,2901,484,914,16,75,15,430,4,33,1,1125,141,258,22
04013116604,140,04,013,38060,999,,,Census Tract 1166.04,4000,1362,479,159,4000,479,1638,338,1024,11,127,10,307,3,18,0,674,98,212,15
04013116605,140,04,013,38060,999,,,Census Tract 1166.05,5066,1744,607,204,5066,607,2070,428,1094,14,95,13,496,4,10,1,992,125,309,19
04013116606,140,04,013,38060,999,,,Census Tract 1166.06,5663,1843,678,215,5663,678,2385,478,1098,16,158,15,281,4,11,1,1414,139,316,21
04013116607,140,04,013,38060,999,,,Census Tract 1166.07,2526,785,302,91,2526,302,852,213,651,7,62,6,168,2,1,0,666,62,126,9
04013116608,140,04,013,38060,999,,,Census Tract 1166.08,3553,1243,425,145,3553,425,1942,300,535,10,92,9,224,3,4,0,593,87,163,13
04013116609,140,04,013,38060,999,,,Census Tract 1166.09,3176,1138,380,133,3176,380,1644,268,501,9,52,8,228,2,2,0,598,78,151,12
04013116610,140,04,013,38060,999,,,Census Tract 1166.10,4437,1564,531,183,4437,531,2032,375,935,12,69,11,422,3,26,0,690,109,263,17
04013116611,140,04,013,38060,999,,,Census Tract 1166.11,3217,1199,662,249,3217,662,1891,455,323,23,53,14,244,5,5,1,567,139,134,22
04013116612,140,04,013,38060,999,,,Census Tract 1166.12,4862,1563,582,182,4862,582,2250,411,906,14,79,13,342,4,15,1,1030,120,240,18
04013116613,140,04,013,38060,999,,,Census Tract 1166.13,6489,2294,777,268,6489,777,3370,548,1173,18,108,17,307,5,16,1,1221,160,294,25
04013116702,140,04,013,38060,999,,,Census Tract 1167.02,7839,2689,7436,2167,7839,7436,3817,2933,1117,870,182,192,100,24,5,19,2243,3099,375,299
04013116703,140,04,013,38060,999,,,Census Tract 1167.03,4448,1391,3063,819,4448,3063,2333,1026,751,721,125,64,77,21,11,5,982,1140,169,86
04013116704,140,04,013,38060,999,,,Census Tract 1167.04,7105,3439,5500,2511,7105,5500,4155,2775,1285,1206,165,110,309,103,15,2,895,1120,281,184
